,sentence,sentence_with_entity,subject_entity,object_entity,설아,보림,재윤,치영,동진
245,"오리너구리는 포유류 가운데서는 매우 드물게도 독성 물질을 지니고 있는데, 그 중에서도 신경독을 보유하고 있고, 수컷 오리너구리의 뒷발 며느리발톱과 연결된 독샘을 통해서 분출되며, 인간이 여기에 베일 경우 찌르는 듯한 극심한 고통을 수반한다.","<sbj:오리너구리>는 포유류 가운데서는 매우 드물게도 독성 물질을 지니고 있는데, 그 중에서도 신경독을 보유하고 있고, 수컷 오리너구리의 뒷발 <obj:며느리발톱>과 연결된 독샘을 통해서 분출되며, 인간이 여기에 베일 경우 찌르는 듯한 극심한 고통을 수반한다.","{'start': 0, 'end': 4, 'text': '오리너구리', 'type': 'anm'}","{'start': 75, 'end': 79, 'text': '며느리발톱', 'type': 'poh'}",anm:physical,anm:physical,anm:physical,anm:physical,anm:physical
246,"이후 학명의 명명법 원칙 가운데 먼저 쓰인 종명을 바꾸지 않는다는 원칙에 의거하여, 최종적으로는 오리너구리는 오르니토린쿠스 아나티누스(""Ornithorhynchus anatinus"")가 되었다.","이후 학명의 명명법 원칙 가운데 먼저 쓰인 종명을 바꾸지 않는다는 원칙에 의거하여, 최종적으로는 <sbj:오리너구리>는 <obj:오르니토린쿠스 아나티누스>(""Ornithorhynchus anatinus"")가 되었다.","{'start': 54, 'end': 58, 'text': '오리너구리', 'type': 'anm'}","{'start': 61, 'end': 73, 'text': '오르니토린쿠스 아나티누스', 'type': 'anm'}",anm:alternate_name,anm:alternate_name,anm:alternate_name,anm:alternate_name,anm:alternate_name
247,오리너구리의 전기수용 감각은 단공류 가운데서도 가장 뛰어나고 예민하다.,<sbj:오리너구리>의 전기수용 감각은 단공류 가운데서도 가장 뛰어나고 <obj:예민>하다.,"{'start': 0, 'end': 4, 'text': '오리너구리', 'type': 'anm'}","{'start': 34, 'end': 35, 'text': '예민', 'type': 'poh'}",anm:habit,anm:habit,anm:habit,anm:habit,anm:habit
248,"수중 생활을 하는 오리너구리는 전기수용 체계가 단공류 가운데 가장 탁월한 반면, 습윤 기후에서 주로 서식하는 긴코가시두더지 3종은 오리너구리보다 덜 발달된 전기수용 체계를 가지며, 건조 기후를 선호하는 짧은코가시두더지는 단공류 가운데 가장 전기수용 능력이 미약하다.","<obj:수중 생활>을 하는 <sbj:오리너구리>는 전기수용 체계가 단공류 가운데 가장 탁월한 반면, 습윤 기후에서 주로 서식하는 긴코가시두더지 3종은 오리너구리보다 덜 발달된 전기수용 체계를 가지며, 건조 기후를 선호하는 짧은코가시두더지는 단공류 가운데 가장 전기수용 능력이 미약하다.","{'start': 10, 'end': 14, 'text': '오리너구리', 'type': 'anm'}","{'start': 0, 'end': 4, 'text': '수중 생활', 'type': 'poh'}",anm:habit,anm:habit,anm:habit,anm:habit,anm:habit
249,"주로 밤, 또는 새벽 무렵에 활동하는 야행성 내지는 박명박모성 동물이지만 낮에 활동하기도 하며, 특히 흐린 날씨일 때 움직임이 활발해진다.","주로 밤, 또는 새벽 무렵에 활동하는 <obj:야행성> 내지는 <sbj:박명박모성 동물>이지만 낮에 활동하기도 하며, 특히 흐린 날씨일 때 움직임이 활발해진다.","{'start': 29, 'end': 36, 'text': '박명박모성 동물', 'type': 'anm'}","{'start': 21, 'end': 23, 'text': '야행성', 'type': 'poh'}",no_relation,no_relation,no_relation,no_relation,no_relation
250,"오리너구리의 활동 반경은 최대 7km 가량으로, 대개는 수컷 한 마리가 암컷 서너 마리와 활동 반경이 겹친다.","<sbj:오리너구리>의 <obj:활동 반경>은 최대 7km 가량으로, 대개는 수컷 한 마리가 암컷 서너 마리와 활동 반경이 겹친다.","{'start': 0, 'end': 4, 'text': '오리너구리', 'type': 'anm'}","{'start': 7, 'end': 11, 'text': '활동 반경', 'type': 'poh'}",anm:habit,anm:habit,anm:habit,anm:habit,anm:habit
251,오리너구리의 뒷발은 직접 추진력을 내지는 않는 대신 꼬리와 더불어 방향을 바로잡는 타륜(舵輪)과 같은 역할을 한다.,<sbj:오리너구리>의 뒷발은 직접 추진력을 내지는 않는 대신 꼬리와 더불어 방향을 바로잡는 <obj:타륜>(舵輪)과 같은 역할을 한다.,"{'start': 0, 'end': 4, 'text': '오리너구리', 'type': 'anm'}","{'start': 46, 'end': 47, 'text': '타륜', 'type': 'poh'}",no_relation,no_relation,no_relation,no_relation,no_relation
252,포란기 동안 알 속 새끼에게는 총 3단계를 거쳐 형태 변화가 찾아온다. 1령 단계에서는 배아에서 번듯한 기관을 찾아볼 수 없으며 오로지 노른자의 난황낭에 의지한다.,포란기 동안 알 속 새끼에게는 <sbj:총 3단계>를 거쳐 형태 변화가 찾아온다. <obj:1령 단계>에서는 배아에서 번듯한 기관을 찾아볼 수 없으며 오로지 노른자의 난황낭에 의지한다.,"{'start': 17, 'end': 21, 'text': '총 3단계', 'type': 'org'}","{'start': 40, 'end': 44, 'text': '1령 단계', 'type': 'org'}",org:sub_group,org:sub_group,org:sub_group,org:sub_group,org:sub_group
253,"새끼들을 돌보는 기간 동안에 어미는 거의 바깥으로 나가지 않으며, 나간다 해도 필요한 먹이만을 미량만 먹고 돌아오며, 나가 있는 동안 포식자가 돌아오지 않도록 입구와 통로를 흙더미로 가로막는다.","새끼들을 돌보는 기간 동안에 <sbj:어미>는 거의 바깥으로 나가지 않으며, 나간다 해도 필요한 <obj:먹이>만을 미량만 먹고 돌아오며, 나가 있는 동안 포식자가 돌아오지 않도록 입구와 통로를 흙더미로 가로막는다.","{'start': 16, 'end': 17, 'text': '어미', 'type': 'anm'}","{'start': 48, 'end': 49, 'text': '먹이', 'type': 'poh'}",anm:enemy,anm:enemy,anm:enemy,anm:enemy,anm:enemy
254,병에 걸린 오리너구리는 피부 병변과 더불어 등·꼬리·다리 등 신체 구석구석에서 궤양을 일으킨다.,병에 걸린 <sbj:오리너구리>는 피부 병변과 더불어 등·꼬리·다리 등 신체 구석구석에서 <obj:궤양>을 일으킨다.,"{'start': 6, 'end': 10, 'text': '오리너구리', 'type': 'anm'}","{'start': 44, 'end': 45, 'text': '궤양', 'type': 'poh'}",anm:physical,anm:physical,anm:physical,anm:physical,anm:physical
255,호주에서 종종 대회나 축제 마스코트로도 그려지는 오리너구리는 특히 2000년 시드니 올림픽의 마스코트인 시드(Syd)의 모델이 된 것으로 유명하다.,호주에서 종종 대회나 축제 마스코트로도 그려지는 <sbj:오리너구리>는 특히 2000년 <obj:시드니 올림픽>의 마스코트인 시드(Syd)의 모델이 된 것으로 유명하다.,"{'start': 27, 'end': 31, 'text': '오리너구리', 'type': 'anm'}","{'start': 43, 'end': 49, 'text': '시드니 올림픽', 'type': 'org'}",anm:origin,anm:origin,anm:origin,anm:origin,anm:origin
256,"또한 1966년부터 호주에 십진제 통화가 통용되기 시작하면서, 화폐 도안 담당자였던 스튜어트 데블린이 20센트짜리 동전 뒷면에 오리너구리 그림을 새겨넣었다.","또한 1966년부터 호주에 십진제 통화가 통용되기 시작하면서, 화폐 도안 담당자였던 스튜어트 <obj:데블린>이 20센트짜리 동전 뒷면에 <sbj:오리너구리> 그림을 새겨넣었다.","{'start': 71, 'end': 75, 'text': '오리너구리', 'type': 'anm'}","{'start': 52, 'end': 54, 'text': '데블린', 'type': 'per'}",anm:origin,anm:origin,anm:origin,anm:origin,anm:origin
257,"래브라도는 사람들에게 많은 면으로 다가가는데 그의 친절함과 영특함, 적응력은 그를 이상적인 견종으로 만든다.","<sbj:래브라도>는 사람들에게 많은 면으로 다가가는데 그의 <obj:친절함>과 영특함, 적응력은 그를 이상적인 견종으로 만든다.","{'start': 0, 'end': 3, 'text': '""래브라도""', 'type': 'anm'}","{'start': 28, 'end': 30, 'text': '""친절함""', 'type': 'poh'}",anm:habit,anm:habit,anm:habit,anm:habit,anm:habit
258,래브라도 리트리버는 즐거움을 주려는 노력을 보이는 사람이나 동물에 사납지 않은 성품이다.,<sbj:래브라도 리트리버>는 즐거움을 주려는 노력을 보이는 사람이나 동물에 <obj:사납지 않은 성품>이다.,"{'start': 0, 'end': 8, 'text': '""래브라도 리트리버""', 'type': 'anm'}","{'start': 37, 'end': 45, 'text': '""사납지 않은 성품""', 'type': 'poh'}",anm:habit,anm:habit,anm:habit,anm:habit,anm:habit
259,래브라도 리트리버 성품은 친절하고 외향적이며 다루기 쉬운 성향이다.,<sbj:래브라도 리트리버> 성품은 친절하고 <obj:외향적>이며 다루기 쉬운 성향이다.,"{'start': 0, 'end': 8, 'text': '""래브라도 리트리버""', 'type': 'anm'}","{'start': 19, 'end': 21, 'text': '""외향적""', 'type': 'poh'}",anm:habit,anm:habit,anm:habit,anm:habit,anm:habit
260,현대의 래브라도 종은 캐나다의 뉴펀들랜드 래브라도주(Newfoundland and Labrador)의 일부인 뉴펀들랜드섬에서 기원하였다.,현대의 <sbj:래브라도> 종은 캐나다의 뉴펀들랜드 래브라도주(Newfoundland and Labrador)의 일부인 <obj:뉴펀들랜드섬>에서 기원하였다.,"{'start': 4, 'end': 7, 'text': '""래브라도""', 'type': 'anm'}","{'start': 61, 'end': 66, 'text': '""뉴펀들랜드섬""', 'type': 'loc'}",anm:origin,anm:origin,anm:origin,anm:origin,anm:origin
261,래브라도 리트리버는 장난기가 넘치지만 침착하며 순종적이고 충성심이 높기로 유명하다.,<sbj:래브라도 리트리버>는 장난기가 넘치지만 침착하며 <obj:순종적>이고 충성심이 높기로 유명하다.,"{'start': 0, 'end': 8, 'text': '""래브라도 리트리버""', 'type': 'anm'}","{'start': 26, 'end': 28, 'text': '""순종적""', 'type': 'poh'}",anm:habit,anm:habit,anm:habit,anm:habit,anm:habit
262,"래브라도 리트리버는 조렵견, 사냥개, 인명구조견, 탐지견, 안내견, 간호견이다.","<sbj:래브라도 리트리버>는 조렵견, 사냥개, 인명구조견, 탐지견, 안내견, <obj:간호견>이다.","{'start': 0, 'end': 8, 'text': '""래브라도 리트리버""', 'type': 'anm'}","{'start': 38, 'end': 40, 'text': '""간호견""', 'type': 'org'}",anm:role,anm:role,anm:role,anm:role,anm:role
263,또 동네에서 사납다고 유명한 아저씨가 거주하는 집은 동네 아이들이 마주칠 일이 없도록 마치 '개 조심'이라고 적혀 있는 것처럼 위치를 미리 공유하고 피해 다녔다.,또 <obj:동네>에서 사납다고 유명한 아저씨가 거주하는 집은 동네 아이들이 마주칠 일이 없도록 마치 '<sbj:개> 조심'이라고 적혀 있는 것처럼 위치를 미리 공유하고 피해 다녔다.,"{'start': 52, 'end': 52, 'text': '""개""', 'type': 'anm'}","{'start': 2, 'end': 3, 'text': '""동네""', 'type': 'loc'}",no_relation,no_relation,no_relation,no_relation,no_relation
264,1980년대까지 한국에서 도사견은 사나운 대형견에 대명사로 보통명사로도 잘못 알려져 '개 조심'이라고 대문이나 담벼락 크게 쓰여 있으면 견종으로 생각하지 않았기에 도사견이 있다고 예상을 많이 하였다.,1980년대까지 한국에서 <sbj:도사견>은 <obj:사나운> 대형견에 대명사로 보통명사로도 잘못 알려져 '개 조심'이라고 대문이나 담벼락 크게 쓰여 있으면 견종으로 생각하지 않았기에 도사견이 있다고 예상을 많이 하였다.,"{'start': 14, 'end': 16, 'text': '""도사견""', 'type': 'anm'}","{'start': 19, 'end': 21, 'text': '""사나운""', 'type': 'poh'}",anm:habit,anm:habit,anm:habit,anm:habit,anm:habit
265,"또, 도사견은 사육이 허가된 경우에도 입마개 등 관리에 관한 의무가 따라다닌다.","또, <sbj:도사견>은 사육이 허가된 경우에도 입마개 등 관리에 관한 <obj:의무>가 따라다닌다.","{'start': 3, 'end': 5, 'text': '""도사견""', 'type': 'anm'}","{'start': 34, 'end': 35, 'text': '""의무""', 'type': 'poh'}",no_relation,no_relation,no_relation,no_relation,no_relation
266,"도사견 사용용도로는 투견, 경호견, 반려견등으로 키워지며, 농가에서는 식용을 염두에 두고 키우고 있다.","<sbj:도사견> 사용용도로는 <obj:투견>, 경호견, 반려견등으로 키워지며, 농가에서는 식용을 염두에 두고 키우고 있다.","{'start': 0, 'end': 2, 'text': '""도사견""', 'type': 'anm'}","{'start': 11, 'end': 12, 'text': '""투견""', 'type': 'org'}",anm:role,anm:role,anm:role,anm:role,anm:role
267,도사견 수명은 10년 ~ 12년 정도이다.,<sbj:도사견> 수명은 <obj:10년 ~ 12년> 정도이다.,"{'start': 0, 'end': 2, 'text': '""도사견""', 'type': 'anm'}","{'start': 8, 'end': 16, 'text': '""10년 ~ 12년""', 'type': 'noh'}",anm:habit,anm:habit,anm:habit,anm:habit,anm:habit
268,그러나 도사견은 주인으로 인정하는 인간에 대해서는 순종적이다.,그러나 <sbj:도사견>은 주인으로 인정하는 인간에 대해서는 <obj:순종적>이다.,"{'start': 4, 'end': 6, 'text': '""도사견""', 'type': 'anm'}","{'start': 28, 'end': 30, 'text': '""순종적""', 'type': 'poh'}",anm:habit,anm:habit,anm:habit,anm:habit,anm:habit
269,도사견 체격은 단단한 근육질에 큰 두상을 가지며 마스티프와 닮았다.,<sbj:도사견> 체격은 단단한 근육질에 <obj:큰 두상>을 가지며 마스티프와 닮았다.,"{'start': 0, 'end': 2, 'text': '""도사견""', 'type': 'anm'}","{'start': 17, 'end': 20, 'text': '""큰 두상""', 'type': 'poh'}",anm:physical,anm:physical,anm:physical,anm:physical,anm:physical
270,"도사견 털색은 붉은 색, 갈색, 흑색, 백색 등을 띠며 털은 짧고 거칠다.","<sbj:도사견> 털색은 붉은 색, 갈색, 흑색, 백색 등을 띠며 털은 짧고 <obj:거칠다>.","{'start': 0, 'end': 2, 'text': '""도사견""', 'type': 'anm'}","{'start': 37, 'end': 39, 'text': '""거칠다""', 'type': 'poh'}",anm:physical,anm:physical,anm:physical,anm:physical,anm:physical
271,"또, 도사견은 일본 매스티프란 이명도 있다.","또, <sbj:도사견>은 <obj:일본 매스티프>란 이명도 있다.","{'start': 3, 'end': 5, 'text': '""도사견""', 'type': 'anm'}","{'start': 8, 'end': 14, 'text': '""일본 매스티프""', 'type': 'anm'}",anm:alternate_name,anm:alternate_name,anm:alternate_name,anm:alternate_name,anm:alternate_name
272,"도사견 또는 도사투견은 일본의 개화기 무렵부터 투견이 융성한 시코쿠 도사 번에서 지방 고유 품종인 시코쿠 견(四国犬)과 마에다 견(前田犬), 올드 잉글리쉬 불도그, 마스티프, 불독, 불테리어, 세인트 버나드, 그레이트 데인 등의 교미로 생겨난 개의 품종이다.","도사견 또는 <sbj:도사투견>은 일본의 개화기 무렵부터 투견이 융성한 시코쿠 도사 번에서 지방 고유 품종인 <obj:시코쿠 견(四国犬)>과 마에다 견(前田犬), 올드 잉글리쉬 불도그, 마스티프, 불독, 불테리어, 세인트 버나드, 그레이트 데인 등의 교미로 생겨난 개의 품종이다.","{'start': 7, 'end': 10, 'text': '""도사투견""', 'type': 'anm'}","{'start': 55, 'end': 64, 'text': '""시코쿠 견(四国犬)""', 'type': 'anm'}",anm:origin,anm:origin,anm:origin,anm:origin,anm:origin
273,도사 투견을 약칭해 도사 견으로 더 알려져 있다.,<sbj:도사 투견>을 약칭해 <obj:도사 견>으로 더 알려져 있다.,"{'start': 0, 'end': 4, 'text': '""도사 투견""', 'type': 'anm'}","{'start': 11, 'end': 14, 'text': '""도사 견""', 'type': 'anm'}",anm:alternate_name,anm:alternate_name,anm:alternate_name,anm:alternate_name,anm:alternate_name
274,삽살개는 한반도의 동남부 지역에 널리 서식하던 대한민국의 토종개이다.,<sbj:삽살개>는 <obj:한반도>의 동남부 지역에 널리 서식하던 대한민국의 토종개이다.,"{'start': 0, 'end': 2, 'text': '삽살개', 'type': 'anm'}","{'start': 5, 'end': 7, 'text': '한반도', 'type': 'loc'}",anm:habitat,anm:habitat,anm:habitat,anm:habitat,no_relation
